name,whitelist,count
SRR11518406_1,v1,0
SRR11518406_1,v2,0
SRR11518406_1,v3,0
SRR11518406_2,arc,309
SRR11518406_2,v1,377
SRR11518406_2,v2,3122
SRR11518406_2,v3,192422
SRR11518406_3,arc,26
SRR11518406_3,v1,526
SRR11518406_3,v2,29
SRR11518406_3,v3,256
SRR11518407_1,arc,0
SRR11518407_1,v1,0
SRR11518407_1,v2,0
SRR11518407_1,v3,0
SRR11518407_2,arc,185
SRR11518407_2,v1,579
SRR11518407_2,v2,2881
SRR11518407_2,v3,192494
SRR11518407_3,arc,17
SRR11518407_3,v1,543
SRR11518407_3,v2,31
SRR11518407_3,v3,242
SRR11518408_1,arc,0
SRR11518408_1,v1,0
SRR11518408_1,v2,0
SRR11518408_1,v3,0
SRR11518408_2,arc,211
SRR11518408_2,v1,608
SRR11518408_2,v2,2867
SRR11518408_2,v3,193056
SRR11518408_3,arc,25
SRR11518408_3,v1,596
SRR11518408_3,v2,25
SRR11518408_3,v3,297
SRR11518409_1,arc,0
SRR11518409_1,v1,0
SRR11518409_1,v2,0
SRR11518409_1,v3,0
SRR11518409_2,arc,178
SRR11518409_2,v1,613
SRR11518409_2,v2,2960
SRR11518409_2,v3,192913
SRR11518409_3,arc,23
SRR11518409_3,v1,524
SRR11518409_3,v2,28
SRR11518409_3,v3,232
SRR11518410_1,arc,0
SRR11518410_1,v1,0
SRR11518410_1,v2,0
SRR11518410_1,v3,0
SRR11518410_2,arc,197
SRR11518410_2,v1,622
SRR11518410_2,v2,3009
SRR11518410_2,v3,192749
SRR11518410_3,arc,20
SRR11518410_3,v1,538
SRR11518410_3,v2,27
SRR11518410_3,v3,305
SRR11518411_1,arc,0
SRR11518411_1,v1,0
SRR11518411_1,v2,0
SRR11518411_1,v3,0
SRR11518411_2,arc,212
SRR11518411_2,v1,574
SRR11518411_2,v2,2989
SRR11518411_2,v3,192847
SRR11518411_3,arc,36
SRR11518411_3,v1,565
SRR11518411_3,v2,28
SRR11518411_3,v3,281
SRR11518412_1,arc,0
SRR11518412_1,v1,0
SRR11518412_1,v2,0
SRR11518412_1,v3,0
SRR11518412_2,arc,168
SRR11518412_2,v1,653
SRR11518412_2,v2,2883
SRR11518412_2,v3,192713
SRR11518412_3,arc,20
SRR11518412_3,v1,507
SRR11518412_3,v2,34
SRR11518412_3,v3,292
SRR11518413_1,arc,0
SRR11518413_1,v1,0
SRR11518413_1,v2,0
SRR11518413_1,v3,0
SRR11518413_2,arc,180
SRR11518413_2,v1,606
SRR11518413_2,v2,2935
SRR11518413_2,v3,192660
SRR11518413_3,arc,18
SRR11518413_3,v1,540
SRR11518413_3,v2,15
SRR11518413_3,v3,259
SRR11518414_1,arc,0
SRR11518414_1,v1,0
SRR11518414_1,v2,0
SRR11518414_1,v3,0
SRR11518414_2,arc,170
SRR11518414_2,v1,598
SRR11518414_2,v2,2833
SRR11518414_2,v3,192535
SRR11518414_3,arc,21
SRR11518414_3,v1,559
SRR11518414_3,v2,23
SRR11518414_3,v3,234
SRR11518415_1,arc,0
SRR11518415_1,v1,0
SRR11518415_1,v2,0
SRR11518415_1,v3,0
SRR11518415_2,arc,173
SRR11518415_2,v1,1104
SRR11518415_2,v2,3142
SRR11518415_2,v3,192480
SRR11518415_3,arc,12
SRR11518415_3,v1,554
SRR11518415_3,v2,25
SRR11518415_3,v3,237
SRR11518416_1,arc,0
SRR11518416_1,v1,0
SRR11518416_1,v2,0
SRR11518416_1,v3,0
SRR11518416_2,arc,165
SRR11518416_2,v1,1147
SRR11518416_2,v2,3314
SRR11518416_2,v3,193000
SRR11518416_3,arc,21
SRR11518416_3,v1,551
SRR11518416_3,v2,16
SRR11518416_3,v3,229
SRR11518417_1,arc,0
SRR11518417_1,v1,0
SRR11518417_1,v2,0
SRR11518417_1,v3,0
SRR11518417_2,arc,169
SRR11518417_2,v1,1205
SRR11518417_2,v2,3226
SRR11518417_2,v3,192863
SRR11518417_3,arc,24
SRR11518417_3,v1,520
SRR11518417_3,v2,24
SRR11518417_3,v3,277
SRR11518418_1,arc,0
SRR11518418_1,v1,0
SRR11518418_1,v2,0
SRR11518418_1,v3,0
SRR11518418_2,arc,162
SRR11518418_2,v1,1125
SRR11518418_2,v2,3156
SRR11518418_2,v3,192672
SRR11518418_3,arc,23
SRR11518418_3,v1,540
SRR11518418_3,v2,30
SRR11518418_3,v3,249
SRR11518419_1,arc,0
SRR11518419_1,v1,0
SRR11518419_1,v2,0
SRR11518419_1,v3,0
SRR11518419_2,arc,172
SRR11518419_2,v1,1155
SRR11518419_2,v2,3170
SRR11518419_2,v3,192772
SRR11518419_3,arc,19
SRR11518419_3,v1,562
SRR11518419_3,v2,25
SRR11518419_3,v3,239
SRR11518420_1,arc,0
SRR11518420_1,v1,0
SRR11518420_1,v2,0
SRR11518420_1,v3,0
SRR11518420_2,arc,141
SRR11518420_2,v1,1175
SRR11518420_2,v2,3181
SRR11518420_2,v3,192651
SRR11518420_3,arc,22
SRR11518420_3,v1,501
SRR11518420_3,v2,20
SRR11518420_3,v3,269
SRR11518421_1,arc,0
SRR11518421_1,v1,0
SRR11518421_1,v2,0
SRR11518421_1,v3,0
SRR11518421_2,arc,169
SRR11518421_2,v1,1162
SRR11518421_2,v2,3118
SRR11518421_2,v3,192561
SRR11518421_3,arc,17
SRR11518421_3,v1,525
SRR11518421_3,v2,22
SRR11518421_3,v3,266
SRR11518422_1,arc,0
SRR11518422_1,v1,0
SRR11518422_1,v2,0
SRR11518422_1,v3,0
SRR11518422_2,arc,173
SRR11518422_2,v1,1127
SRR11518422_2,v2,3104
SRR11518422_2,v3,192578
SRR11518422_3,arc,20
SRR11518422_3,v1,511
SRR11518422_3,v2,19
SRR11518422_3,v3,231
SRR11544689_1,arc,0
SRR11544689_1,v1,0
SRR11544689_1,v2,0
SRR11544689_1,v3,0
SRR11544689_2,arc,114
SRR11544689_2,v1,356
SRR11544689_2,v2,190726
SRR11544689_2,v3,18175
SRR11544689_3,arc,25
SRR11544689_3,v1,485
SRR11544689_3,v2,21
SRR11544689_3,v3,267
SRR11544690_1,arc,0
SRR11544690_1,v1,0
SRR11544690_1,v2,0
SRR11544690_1,v3,0
SRR11544690_2,arc,140
SRR11544690_2,v1,371
SRR11544690_2,v2,189588
SRR11544690_2,v3,18191
SRR11544690_3,arc,37
SRR11544690_3,v1,463
SRR11544690_3,v2,35
SRR11544690_3,v3,271
SRR11544691_1,arc,0
SRR11544691_1,v1,0
SRR11544691_1,v2,0
SRR11544691_1,v3,0
SRR11544691_2,arc,128
SRR11544691_2,v1,349
SRR11544691_2,v2,190018
SRR11544691_2,v3,18159
SRR11544691_3,arc,32
SRR11544691_3,v1,448
SRR11544691_3,v2,28
SRR11544691_3,v3,269
SRR11544692_1,arc,0
SRR11544692_1,v1,0
SRR11544692_1,v2,0
SRR11544692_1,v3,0
SRR11544692_2,arc,141
SRR11544692_2,v1,359
SRR11544692_2,v2,189544
SRR11544692_2,v3,18333
SRR11544692_3,arc,36
SRR11544692_3,v1,530
SRR11544692_3,v2,31
SRR11544692_3,v3,260
SRR11544693_1,arc,0
SRR11544693_1,v1,0
SRR11544693_1,v2,0
SRR11544693_1,v3,0
SRR11544693_2,arc,187
SRR11544693_2,v1,438
SRR11544693_2,v2,190588
SRR11544693_2,v3,21051
SRR11544693_3,arc,19
SRR11544693_3,v1,491
SRR11544693_3,v2,26
SRR11544693_3,v3,271
SRR11544694_1,arc,0
SRR11544694_1,v1,0
SRR11544694_1,v2,0
SRR11544694_1,v3,0
SRR11544694_2,arc,191
SRR11544694_2,v1,436
SRR11544694_2,v2,189556
SRR11544694_2,v3,20566
SRR11544694_3,arc,29
SRR11544694_3,v1,509
SRR11544694_3,v2,33
SRR11544694_3,v3,246
SRR11544695_1,arc,0
SRR11544695_1,v1,0
SRR11544695_1,v2,0
SRR11544695_1,v3,0
SRR11544695_2,arc,185
SRR11544695_2,v1,461
SRR11544695_2,v2,189882
SRR11544695_2,v3,20679
SRR11544695_3,arc,31
SRR11544695_3,v1,541
SRR11544695_3,v2,39
SRR11544695_3,v3,273
SRR11544696_1,arc,0
SRR11544696_1,v1,0
SRR11544696_1,v2,0
SRR11544696_1,v3,0
SRR11544696_2,arc,161
SRR11544696_2,v1,465
SRR11544696_2,v2,189359
SRR11544696_2,v3,20712
SRR11544696_3,arc,28
SRR11544696_3,v1,483
SRR11544696_3,v2,27
SRR11544696_3,v3,273
SRR11544697_1,arc,0
SRR11544697_1,v1,0
SRR11544697_1,v2,0
SRR11544697_1,v3,0
SRR11544697_2,arc,93
SRR11544697_2,v1,388
SRR11544697_2,v2,191821
SRR11544697_2,v3,20913
SRR11544697_3,arc,37
SRR11544697_3,v1,521
SRR11544697_3,v2,32
SRR11544697_3,v3,288
SRR11544698_1,arc,0
SRR11544698_1,v1,0
SRR11544698_1,v2,0
SRR11544698_1,v3,0
SRR11544698_2,arc,105
SRR11544698_2,v1,428
SRR11544698_2,v2,190482
SRR11544698_2,v3,20663
SRR11544698_3,arc,21
SRR11544698_3,v1,591
SRR11544698_3,v2,26
SRR11544698_3,v3,270
SRR11544699_1,arc,0
SRR11544699_1,v1,0
SRR11544699_1,v2,0
SRR11544699_1,v3,0
SRR11544699_2,arc,98
SRR11544699_2,v1,431
SRR11544699_2,v2,191135
SRR11544699_2,v3,20689
SRR11544699_3,arc,17
SRR11544699_3,v1,522
SRR11544699_3,v2,36
SRR11544699_3,v3,277
SRR11544700_1,arc,0
SRR11544700_1,v1,0
SRR11544700_1,v2,0
SRR11544700_1,v3,0
SRR11544700_2,arc,116
SRR11544700_2,v1,413
SRR11544700_2,v2,190359
SRR11544700_2,v3,20772
SRR11544700_3,arc,24
SRR11544700_3,v1,531
SRR11544700_3,v2,35
SRR11544700_3,v3,282
SRR11544701_1,arc,0
SRR11544701_1,v1,0
SRR11544701_1,v2,0
SRR11544701_1,v3,0
SRR11544701_2,arc,219
SRR11544701_2,v1,729
SRR11544701_2,v2,191724
SRR11544701_2,v3,20485
SRR11544701_3,arc,28
SRR11544701_3,v1,616
SRR11544701_3,v2,27
SRR11544701_3,v3,305
SRR11544702_1,arc,0
SRR11544702_1,v1,0
SRR11544702_1,v2,0
SRR11544702_1,v3,0
SRR11544702_2,arc,258
SRR11544702_2,v1,663
SRR11544702_2,v2,190559
SRR11544702_2,v3,20189
SRR11544702_3,arc,27
SRR11544702_3,v1,582
SRR11544702_3,v2,31
SRR11544702_3,v3,304
SRR11544703_1,arc,0
SRR11544703_1,v1,0
SRR11544703_1,v2,0
SRR11544703_1,v3,0
SRR11544703_2,arc,255
SRR11544703_2,v1,678
SRR11544703_2,v2,191133
SRR11544703_2,v3,20430
SRR11544703_3,arc,30
SRR11544703_3,v1,591
SRR11544703_3,v2,25
SRR11544703_3,v3,291
SRR11544704_1,arc,0
SRR11544704_1,v1,0
SRR11544704_1,v2,0
SRR11544704_1,v3,0
SRR11544704_2,arc,211
SRR11544704_2,v1,688
SRR11544704_2,v2,190664
SRR11544704_2,v3,20046
SRR11544704_3,arc,34
SRR11544704_3,v1,598
SRR11544704_3,v2,36
SRR11544704_3,v3,333
SRR11548414_1,arc,0
SRR11548414_1,v1,0
SRR11548414_1,v2,0
SRR11548414_1,v3,0
SRR11548414_2,arc,219
SRR11548414_2,v1,770
SRR11548414_2,v2,2908
SRR11548414_2,v3,194077
SRR11548414_3,arc,29
SRR11548414_3,v1,569
SRR11548414_3,v2,16
SRR11548414_3,v3,296
SRR11548415_1,arc,0
SRR11548415_1,v1,0
SRR11548415_1,v2,0
SRR11548415_1,v3,0
SRR11548415_2,arc,189
SRR11548415_2,v1,727
SRR11548415_2,v2,2834
SRR11548415_2,v3,193999
SRR11548415_3,arc,51
SRR11548415_3,v1,577
SRR11548415_3,v2,27
SRR11548415_3,v3,237
SRR11548416_1,arc,0
SRR11548416_1,v1,0
SRR11548416_1,v2,0
SRR11548416_1,v3,0
SRR11548416_2,arc,207
SRR11548416_2,v1,742
SRR11548416_2,v2,2904
SRR11548416_2,v3,194100
SRR11548416_3,arc,49
SRR11548416_3,v1,557
SRR11548416_3,v2,20
SRR11548416_3,v3,270
SRR11548417_1,arc,0
SRR11548417_1,v1,0
SRR11548417_1,v2,0
SRR11548417_1,v3,0
SRR11548417_2,arc,209
SRR11548417_2,v1,775
SRR11548417_2,v2,2987
SRR11548417_2,v3,193867
SRR11548417_3,arc,46
SRR11548417_3,v1,588
SRR11548417_3,v2,16
SRR11548417_3,v3,298
SRR11548418_1,arc,0
SRR11548418_1,v1,0
SRR11548418_1,v2,0
SRR11548418_1,v3,0
SRR11548418_2,arc,116
SRR11548418_2,v1,1092
SRR11548418_2,v2,2725
SRR11548418_2,v3,193523
SRR11548418_3,arc,23
SRR11548418_3,v1,562
SRR11548418_3,v2,28
SRR11548418_3,v3,217
SRR11548419_1,arc,0
SRR11548419_1,v1,0
SRR11548419_1,v2,0
SRR11548419_1,v3,0
SRR11548419_2,arc,131
SRR11548419_2,v1,1004
SRR11548419_2,v2,2630
SRR11548419_2,v3,193297
SRR11548419_3,arc,24
SRR11548419_3,v1,588
SRR11548419_3,v2,29
SRR11548419_3,v3,283
SRR11548420_1,arc,0
SRR11548420_1,v1,0
SRR11548420_1,v2,0
SRR11548420_1,v3,0
SRR11548420_2,arc,117
SRR11548420_2,v1,1058
SRR11548420_2,v2,2613
SRR11548420_2,v3,193617
SRR11548420_3,arc,18
SRR11548420_3,v1,593
SRR11548420_3,v2,34
SRR11548420_3,v3,303
SRR11548421_1,arc,0
SRR11548421_1,v1,0
SRR11548421_1,v2,0
SRR11548421_1,v3,0
SRR11548421_2,arc,114
SRR11548421_2,v1,1032
SRR11548421_2,v2,2584
SRR11548421_2,v3,193341
SRR11548421_3,arc,20
SRR11548421_3,v1,579
SRR11548421_3,v2,20
SRR11548421_3,v3,261
SRR11548422_1,arc,0
SRR11548422_1,v1,0
SRR11548422_1,v2,0
SRR11548422_1,v3,0
SRR11548422_2,arc,107
SRR11548422_2,v1,910
SRR11548422_2,v2,3136
SRR11548422_2,v3,193921
SRR11548422_3,arc,21
SRR11548422_3,v1,545
SRR11548422_3,v2,23
SRR11548422_3,v3,266
SRR11548423_1,arc,0
SRR11548423_1,v1,0
SRR11548423_1,v2,0
SRR11548423_1,v3,0
SRR11548423_2,arc,102
SRR11548423_2,v1,994
SRR11548423_2,v2,3295
SRR11548423_2,v3,194027
SRR11548423_3,arc,28
SRR11548423_3,v1,553
SRR11548423_3,v2,28
SRR11548423_3,v3,279
SRR11557449_1,arc,40
SRR11557449_1,v1,555
SRR11557449_1,v2,29
SRR11557449_1,v3,282
SRR11557449_2,arc,0
SRR11557449_2,v1,171000
SRR11557449_2,v2,0
SRR11557449_2,v3,0
SRR11557449_3,arc,0
SRR11557449_3,v1,0
SRR11557449_3,v2,0
SRR11557449_3,v3,0
SRR11557449_4,arc,0
SRR11557449_4,v1,0
SRR11557449_4,v2,0
SRR11557449_4,v3,0
SRR11557450_1,arc,36
SRR11557450_1,v1,551
SRR11557450_1,v2,30
SRR11557450_1,v3,296
SRR11557450_2,arc,0
SRR11557450_2,v1,172003
SRR11557450_2,v2,0
SRR11557450_2,v3,0
SRR11557450_3,arc,0
SRR11557450_3,v1,0
SRR11557450_3,v2,0
SRR11557450_3,v3,0
SRR11557450_4,arc,0
SRR11557450_4,v1,0
SRR11557450_4,v2,0
SRR11557450_4,v3,0
SRR11557451_1,arc,28
SRR11557451_1,v1,567
SRR11557451_1,v2,39
SRR11557451_1,v3,312
SRR11557451_2,arc,0
SRR11557451_2,v1,170771
SRR11557451_2,v2,0
SRR11557451_2,v3,0
SRR11557451_3,arc,0
SRR11557451_3,v1,0
SRR11557451_3,v2,0
SRR11557451_3,v3,0
SRR11557451_4,arc,0
SRR11557451_4,v1,0
SRR11557451_4,v2,0
SRR11557451_4,v3,0
SRR11557452_1,arc,30
SRR11557452_1,v1,563
SRR11557452_1,v2,37
SRR11557452_1,v3,310
SRR11557452_2,arc,0
SRR11557452_2,v1,167963
SRR11557452_2,v2,0
SRR11557452_2,v3,0
SRR11557452_3,arc,0
SRR11557452_3,v1,0
SRR11557452_3,v2,0
SRR11557452_3,v3,0
SRR11557452_4,arc,0
SRR11557452_4,v1,0
SRR11557452_4,v2,0
SRR11557452_4,v3,0
SRR11557453_1,arc,35
SRR11557453_1,v1,569
SRR11557453_1,v2,30
SRR11557453_1,v3,313
SRR11557453_2,arc,0
SRR11557453_2,v1,171611
SRR11557453_2,v2,0
SRR11557453_2,v3,0
SRR11557453_3,arc,0
SRR11557453_3,v1,0
SRR11557453_3,v2,0
SRR11557453_3,v3,0
SRR11557453_4,arc,0
SRR11557453_4,v1,0
SRR11557453_4,v2,0
SRR11557453_4,v3,0
SRR11557454_1,arc,30
SRR11557454_1,v1,578
SRR11557454_1,v2,21
SRR11557454_1,v3,299
SRR11557454_2,arc,0
SRR11557454_2,v1,172710
SRR11557454_2,v2,0
SRR11557454_2,v3,0
SRR11557454_3,arc,0
SRR11557454_3,v1,0
SRR11557454_3,v2,0
SRR11557454_3,v3,0
SRR11557454_4,arc,0
SRR11557454_4,v1,0
SRR11557454_4,v2,0
SRR11557454_4,v3,0
SRR11557455_1,arc,27
SRR11557455_1,v1,589
SRR11557455_1,v2,20
SRR11557455_1,v3,262
SRR11557455_2,arc,0
SRR11557455_2,v1,170975
SRR11557455_2,v2,0
SRR11557455_2,v3,0
SRR11557455_3,arc,0
SRR11557455_3,v1,0
SRR11557455_3,v2,0
SRR11557455_3,v3,0
SRR11557455_4,arc,0
SRR11557455_4,v1,0
SRR11557455_4,v2,0
SRR11557455_4,v3,0
SRR11557456_1,arc,42
SRR11557456_1,v1,592
SRR11557456_1,v2,25
SRR11557456_1,v3,295
SRR11557456_2,arc,0
SRR11557456_2,v1,168505
SRR11557456_2,v2,0
SRR11557456_2,v3,0
SRR11557456_3,arc,0
SRR11557456_3,v1,0
SRR11557456_3,v2,0
SRR11557456_3,v3,0
SRR11557456_4,arc,0
SRR11557456_4,v1,0
SRR11557456_4,v2,0
SRR11557456_4,v3,0
SRR11557457_1,arc,40
SRR11557457_1,v1,514
SRR11557457_1,v2,23
SRR11557457_1,v3,288
SRR11557457_2,arc,0
SRR11557457_2,v1,168502
SRR11557457_2,v2,0
SRR11557457_2,v3,0
SRR11557457_3,arc,0
SRR11557457_3,v1,0
SRR11557457_3,v2,0
SRR11557457_3,v3,0
SRR11557457_4,arc,0
SRR11557457_4,v1,0
SRR11557457_4,v2,0
SRR11557457_4,v3,0
SRR11557458_1,arc,37
SRR11557458_1,v1,516
SRR11557458_1,v2,28
SRR11557458_1,v3,295
SRR11557458_2,arc,0
SRR11557458_2,v1,170001
SRR11557458_2,v2,0
SRR11557458_2,v3,0
SRR11557458_3,arc,0
SRR11557458_3,v1,0
SRR11557458_3,v2,0
SRR11557458_3,v3,0
SRR11557458_4,arc,0
SRR11557458_4,v1,0
SRR11557458_4,v2,0
SRR11557458_4,v3,0
SRR11557459_1,arc,41
SRR11557459_1,v1,514
SRR11557459_1,v2,28
SRR11557459_1,v3,288
SRR11557459_2,arc,0
SRR11557459_2,v1,168537
SRR11557459_2,v2,0
SRR11557459_2,v3,0
SRR11557459_3,arc,0
SRR11557459_3,v1,0
SRR11557459_3,v2,0
SRR11557459_3,v3,0
SRR11557459_4,arc,0
SRR11557459_4,v1,0
SRR11557459_4,v2,0
SRR11557459_4,v3,0
SRR11557460_1,arc,30
SRR11557460_1,v1,532
SRR11557460_1,v2,25
SRR11557460_1,v3,294
SRR11557460_2,arc,0
SRR11557460_2,v1,165358
SRR11557460_2,v2,0
SRR11557460_2,v3,0
SRR11557460_3,arc,0
SRR11557460_3,v1,0
SRR11557460_3,v2,0
SRR11557460_3,v3,0
SRR11557460_4,arc,0
SRR11557460_4,v1,0
SRR11557460_4,v2,0
SRR11557460_4,v3,0
SRR11557461_1,arc,37
SRR11557461_1,v1,566
SRR11557461_1,v2,34
SRR11557461_1,v3,286
SRR11557461_2,arc,0
SRR11557461_2,v1,171384
SRR11557461_2,v2,0
SRR11557461_2,v3,0
SRR11557461_3,arc,0
SRR11557461_3,v1,0
SRR11557461_3,v2,0
SRR11557461_3,v3,0
SRR11557461_4,arc,0
SRR11557461_4,v1,0
SRR11557461_4,v2,0
SRR11557461_4,v3,0
SRR11557462_1,arc,32
SRR11557462_1,v1,610
SRR11557462_1,v2,23
SRR11557462_1,v3,251
SRR11557462_2,arc,0
SRR11557462_2,v1,172205
SRR11557462_2,v2,0
SRR11557462_2,v3,0
SRR11557462_3,arc,0
SRR11557462_3,v1,0
SRR11557462_3,v2,0
SRR11557462_3,v3,0
SRR11557462_4,arc,0
SRR11557462_4,v1,0
SRR11557462_4,v2,0
SRR11557462_4,v3,0
SRR11557463_1,arc,41
SRR11557463_1,v1,591
SRR11557463_1,v2,24
SRR11557463_1,v3,302
SRR11557463_2,arc,0
SRR11557463_2,v1,171031
SRR11557463_2,v2,0
SRR11557463_2,v3,0
SRR11557463_3,arc,0
SRR11557463_3,v1,0
SRR11557463_3,v2,0
SRR11557463_3,v3,0
SRR11557463_4,arc,0
SRR11557463_4,v1,0
SRR11557463_4,v2,0
SRR11557463_4,v3,0
SRR11557464_1,arc,35
SRR11557464_1,v1,500
SRR11557464_1,v2,23
SRR11557464_1,v3,262
SRR11557464_2,arc,0
SRR11557464_2,v1,168224
SRR11557464_2,v2,0
SRR11557464_2,v3,0
SRR11557464_3,arc,0
SRR11557464_3,v1,0
SRR11557464_3,v2,0
SRR11557464_3,v3,0
SRR11557464_4,arc,0
SRR11557464_4,v1,0
SRR11557464_4,v2,0
SRR11557464_4,v3,0
SRR11564221_1,arc,198
SRR11564221_1,v1,615
SRR11564221_1,v2,2620
SRR11564221_1,v3,192048
SRR11564221_2,arc,19
SRR11564221_2,v1,501
SRR11564221_2,v2,37
SRR11564221_2,v3,241
SRR11564221_3,arc,0
SRR11564221_3,v1,0
SRR11564221_3,v2,0
SRR11564221_3,v3,0
SRR11564222_1,arc,206
SRR11564222_1,v1,658
SRR11564222_1,v2,2654
SRR11564222_1,v3,191765
SRR11564222_2,arc,25
SRR11564222_2,v1,501
SRR11564222_2,v2,22
SRR11564222_2,v3,239
SRR11564222_3,arc,0
SRR11564222_3,v1,0
SRR11564222_3,v2,0
SRR11564222_3,v3,0
SRR11564223_1,arc,214
SRR11564223_1,v1,636
SRR11564223_1,v2,2638
SRR11564223_1,v3,192088
SRR11564223_2,arc,21
SRR11564223_2,v1,484
SRR11564223_2,v2,22
SRR11564223_2,v3,232
SRR11564223_3,arc,0
SRR11564223_3,v1,0
SRR11564223_3,v2,0
SRR11564223_3,v3,0
SRR11564224_1,arc,186
SRR11564224_1,v1,654
SRR11564224_1,v2,2661
SRR11564224_1,v3,191955
SRR11564224_2,arc,18
SRR11564224_2,v1,503
SRR11564224_2,v2,19
SRR11564224_2,v3,247
SRR11564224_3,arc,0
SRR11564224_3,v1,0
SRR11564224_3,v2,0
SRR11564224_3,v3,0
SRR11564225_1,arc,225
SRR11564225_1,v1,624
SRR11564225_1,v2,2580
SRR11564225_1,v3,191921
SRR11564225_2,arc,18
SRR11564225_2,v1,498
SRR11564225_2,v2,25
SRR11564225_2,v3,242
SRR11564225_3,arc,0
SRR11564225_3,v1,0
SRR11564225_3,v2,0
SRR11564225_3,v3,0
SRR11564226_1,arc,220
SRR11564226_1,v1,630
SRR11564226_1,v2,2669
SRR11564226_1,v3,191643
SRR11564226_2,arc,17
SRR11564226_2,v1,489
SRR11564226_2,v2,22
SRR11564226_2,v3,251
SRR11564226_3,arc,0
SRR11564226_3,v1,0
SRR11564226_3,v2,0
SRR11564226_3,v3,0
SRR11564227_1,arc,219
SRR11564227_1,v1,615
SRR11564227_1,v2,2636
SRR11564227_1,v3,192146
SRR11564227_2,arc,20
SRR11564227_2,v1,520
SRR11564227_2,v2,21
SRR11564227_2,v3,227
SRR11564227_3,arc,0
SRR11564227_3,v1,0
SRR11564227_3,v2,0
SRR11564227_3,v3,0
SRR11564228_1,arc,179
SRR11564228_1,v1,629
SRR11564228_1,v2,2582
SRR11564228_1,v3,191971
SRR11564228_2,arc,13
SRR11564228_2,v1,524
SRR11564228_2,v2,22
SRR11564228_2,v3,237
SRR11564228_3,arc,0
SRR11564228_3,v1,0
SRR11564228_3,v2,0
SRR11564228_3,v3,0
SRR11564229_1,arc,217
SRR11564229_1,v1,609
SRR11564229_1,v2,2660
SRR11564229_1,v3,192009
SRR11564229_2,arc,20
SRR11564229_2,v1,542
SRR11564229_2,v2,19
SRR11564229_2,v3,265
SRR11564229_3,arc,0
SRR11564229_3,v1,0
SRR11564229_3,v2,0
SRR11564229_3,v3,0
SRR11564230_1,arc,208
SRR11564230_1,v1,644
SRR11564230_1,v2,2622
SRR11564230_1,v3,192168
SRR11564230_2,arc,19
SRR11564230_2,v1,527
SRR11564230_2,v2,21
SRR11564230_2,v3,240
SRR11564230_3,arc,0
SRR11564230_3,v1,0
SRR11564230_3,v2,0
SRR11564230_3,v3,0
SRR11564231_1,arc,208
SRR11564231_1,v1,705
SRR11564231_1,v2,2642
SRR11564231_1,v3,192107
SRR11564231_2,arc,16
SRR11564231_2,v1,511
SRR11564231_2,v2,30
SRR11564231_2,v3,249
SRR11564231_3,arc,0
SRR11564231_3,v1,0
SRR11564231_3,v2,0
SRR11564231_3,v3,0
SRR11564232_1,arc,209
SRR11564232_1,v1,620
SRR11564232_1,v2,2556
SRR11564232_1,v3,192010
SRR11564232_2,arc,18
SRR11564232_2,v1,498
SRR11564232_2,v2,20
SRR11564232_2,v3,228
SRR11564232_3,arc,0
SRR11564232_3,v1,0
SRR11564232_3,v2,0
SRR11564232_3,v3,0
SRR11564233_1,arc,185
SRR11564233_1,v1,644
SRR11564233_1,v2,2729
SRR11564233_1,v3,191906
SRR11564233_2,arc,23
SRR11564233_2,v1,495
SRR11564233_2,v2,22
SRR11564233_2,v3,219
SRR11564233_3,arc,0
SRR11564233_3,v1,0
SRR11564233_3,v2,0
SRR11564233_3,v3,0
SRR11564234_1,arc,204
SRR11564234_1,v1,623
SRR11564234_1,v2,2695
SRR11564234_1,v3,192193
SRR11564234_2,arc,21
SRR11564234_2,v1,509
SRR11564234_2,v2,20
SRR11564234_2,v3,233
SRR11564234_3,arc,0
SRR11564234_3,v1,0
SRR11564234_3,v2,0
SRR11564234_3,v3,0
SRR11564235_1,arc,208
SRR11564235_1,v1,656
SRR11564235_1,v2,2723
SRR11564235_1,v3,192020
SRR11564235_2,arc,19
SRR11564235_2,v1,525
SRR11564235_2,v2,27
SRR11564235_2,v3,257
SRR11564235_3,arc,0
SRR11564235_3,v1,0
SRR11564235_3,v2,0
SRR11564235_3,v3,0
SRR11564236_1,arc,193
SRR11564236_1,v1,632
SRR11564236_1,v2,2574
SRR11564236_1,v3,191809
SRR11564236_2,arc,22
SRR11564236_2,v1,533
SRR11564236_2,v2,25
SRR11564236_2,v3,229
SRR11564236_3,arc,0
SRR11564236_3,v1,0
SRR11564236_3,v2,0
SRR11564236_3,v3,0
SRR11564237_1,arc,341
SRR11564237_1,v1,743
SRR11564237_1,v2,2976
SRR11564237_1,v3,190910
SRR11564237_2,arc,19
SRR11564237_2,v1,543
SRR11564237_2,v2,23
SRR11564237_2,v3,271
SRR11564237_3,arc,0
SRR11564237_3,v1,0
SRR11564237_3,v2,0
SRR11564237_3,v3,0
SRR11564238_1,arc,347
SRR11564238_1,v1,689
SRR11564238_1,v2,3058
SRR11564238_1,v3,190856
SRR11564238_2,arc,14
SRR11564238_2,v1,482
SRR11564238_2,v2,32
SRR11564238_2,v3,247
SRR11564238_3,arc,0
SRR11564238_3,v1,0
SRR11564238_3,v2,0
SRR11564238_3,v3,0
SRR11564239_1,arc,346
